Company,Model,Silhouette
BMW,BMW 1 Series 3 doors (F20) LCI (2017-Present),0.4732641339953942
BMW,BMW 1 Series 3 doors (F20) LCI (2017-Present),0.48582389200601706
BMW,BMW 1 Series 3 doors (F20) LCI (2017-Present),0.404242415674066
BMW,BMW 1 Series 3 doors (F20) LCI (2017-Present),-0.09681989201781811
BMW,BMW 1 Series 3 doors (F20) LCI (2017-Present),0.5579297548037192
BMW,BMW 1 Series 3 doors (F20) LCI (2017-Present),0.5524300620903404
BMW,BMW 1 Series 3 doors (F20) LCI (2017-Present),0.5431236004446575
BMW,BMW 1 Series 3 doors (F20) LCI (2017-Present),0.5199000352470836
BMW,BMW 1 Series 3 doors (F20) LCI (2017-Present),0.5098839351130002
BMW,BMW 1 Series 3 doors (F20) LCI (2017-Present),0.5255414367576954
BMW,BMW 1 Series 3 doors (F20) LCI (2017-Present),0.45128531401382266
BMW,BMW 1 Series 3 doors (F20) LCI (2017-Present),0.44507473191671965
BMW,BMW 1 Series 3 doors (F20) LCI (2017-Present),0.44978638053098524
BMW,BMW 1 Series 3 doors (F20) LCI (2017-Present),0.3815478130263249
BMW,BMW 2 Series Convertible (F23) LCI (2017-Present),0.5434012680636342
BMW,BMW 2 Series Convertible (F23) LCI (2017-Present),0.5461960637032284
BMW,BMW 2 Series Convertible (F23) LCI (2017-Present),0.46384856190984325
BMW,BMW 2 Series Convertible (F23) LCI (2017-Present),0.3210065794465782
BMW,BMW 2 Series Convertible (F23) LCI (2017-Present),-0.04464046283398524
BMW,BMW 2 Series Convertible (F23) LCI (2017-Present),-0.04928407829240494
BMW,BMW 2 Series Convertible (F23) LCI (2017-Present),-0.031898450489996
BMW,BMW 2 Series Convertible (F23) LCI (2017-Present),0.5090302224593455
BMW,BMW 2 Series Convertible (F23) LCI (2017-Present),0.503925479514647
BMW,BMW 2 Series Convertible (F23) LCI (2017-Present),0.4366481205237589
BMW,BMW 2 Series Convertible (F23) LCI (2017-Present),0.43033792748057575
BMW,BMW 2 Series Convertible (F23) LCI (2017-Present),0.3593608382857079
BMW,BMW Z4 (G29) (2018-Present),0.37012433161253744
BMW,BMW Z4 (G29) (2018-Present),0.28353737632744813
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),0.36211249936613
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),0.3699156382644027
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),0.3451341337500518
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),0.3633523187436903
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),0.20406066930350225
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),0.18394178866903163
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),0.09383297491007109
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),0.11763096232613889
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),0.44019861218774536
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),0.43896170614722113
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),0.3426561703911508
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),0.34919265961976603
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),0.3285873898090062
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),0.3371926417766584
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),0.2307720107484945
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),0.07049010610612103
BMW,BMW 3 Series Gran Turismo LCI (F34) (2016-Present),0.15890478993221874
BMW,BMW M4 CS (F82) (2017-Present),0.2440918274972097
BMW,BMW 2 Series Gran Coupe (F44) (2019-Present),0.5506162536729601
BMW,BMW 2 Series Gran Coupe (F44) (2019-Present),0.5509502690853223
BMW,BMW 2 Series Gran Coupe (F44) (2019-Present),0.22661651637502617
BMW,BMW 2 Series Gran Coupe (F44) (2019-Present),0.5090345016343928
BMW,BMW 2 Series Gran Coupe (F44) (2019-Present),0.5055184297248156
BMW,BMW 2 Series Gran Coupe (F44) (2019-Present),0.4390175889995184
BMW,BMW 2 Series Gran Coupe (F44) (2019-Present),0.442430519800552
BMW,2020 BMW 8 Series Gran Coupe,0.26309480729968426
BMW,2020 BMW 8 Series Gran Coupe,0.27643351880736605
BMW,2020 BMW 8 Series Gran Coupe,0.4093978322406576
BMW,2020 BMW 8 Series Gran Coupe,0.2982646351130314
BMW,BMW M8 Gran Coupe (2022-Present),0.4071206771277289
BMW,BMW X3 M (F97) (2021-Present),0.3448625612886302
BMW,BMW X3 M (F97) (2019-Present),0.32254106351947515
BMW,BMW X3 M (F97) (2019-Present),0.34349239264008075
BMW,BMW X3 M (F97) (2019-Present),0.17646202168545821
BMW,BMW M3 Touring (2022-Present),0.3216109914884711
BMW,BMW X4 M (F98) (2021-Present),0.3615691347688157
BMW,BMW X4 M (F98) (2019-Present),0.34033127821606174
BMW,BMW X4 M (F98) (2019-Present),0.36017662395601013
BUGATTI,2020 Bugati Chiron Pur Spot,0.21497408312848498
BUICK,2021 Buick Envision,0.26796761830203375
BUICK,2021 Buick Envision,0.28524142971431893
CHEVROLET,CHEVROLET Equinox (2020-Present),0.38165966518348565
CHEVROLET,CHEVROLET Equinox (2020-Present),0.22135367053291596
CHEVROLET,CHEVROLET Cruze HB5 (2011-Present),0.5736053196263234
CHEVROLET,CHEVROLET Cruze HB5 (2011-Present),0.5630453088047184
CHEVROLET,CHEVROLET Cruze HB5 (2011-Present),0.5585428946750801
CHEVROLET,CHEVROLET Cruze HB5 (2011-Present),0.551564647864163
CHEVROLET,CHEVROLET Cruze HB5 (2011-Present),0.5621760292672743
CHEVROLET,CHEVROLET Cruze HB5 (2011-Present),0.5082548480854412
CHEVROLET,CHEVROLET Cruze HB5 (2011-Present),0.5260643140404329
CHEVROLET,2015 Chevrolet Corvette C7 Z06,0.30702584498944724
CHEVROLET,2015 Chevrolet Corvette C7 Z06,0.30776386945710893
CHEVROLET,CHEVROLET Captiva (2011-Present),0.314859225180586
CHEVROLET,CHEVROLET Captiva (2011-Present),0.30891451620359606
CHEVROLET,CHEVROLET Captiva (2011-Present),0.32677059769485345
CHEVROLET,CHEVROLET Captiva (2011-Present),0.18022591910034635
CHEVROLET,CHEVROLET Captiva (2011-Present),0.31876390228637974
CHEVROLET,CHEVROLET Captiva (2011-Present),0.271947089346624
CHEVROLET,CHEVROLET Captiva (2011-Present),0.3352733833791181
CHEVROLET,CHEVROLET Captiva (2011-Present),0.2746276390570737
CHEVROLET,CHEVROLET Captiva (2011-Present),0.3336215407320763
CHEVROLET,CHEVROLET Captiva (2011-Present),0.2665758239462875
CHEVROLET,CHEVROLET Captiva (2011-Present),0.34537802492460595
CHEVROLET,CHEVROLET Captiva (2011-Present),0.27204840868480784
CHEVROLET,CHEVROLET Express (2008-Present),0.1707172218352755
CHEVROLET,CHEVROLET Express (2008-Present),0.20901254576157657
CHEVROLET,CHEVROLET Express (2008-Present),0.21900299346859342
CHEVROLET,CHEVROLET Cruze Wagon (2012-Present),0.5606752161457741
CHEVROLET,CHEVROLET Cruze Wagon (2012-Present),0.5491889374829121
CHEVROLET,CHEVROLET Cruze Wagon (2012-Present),0.5497085612018047
CHEVROLET,CHEVROLET Cruze Wagon (2012-Present),0.5451307572872702
CHEVROLET,CHEVROLET Cruze Wagon (2012-Present),0.5499666826668572
CHEVROLET,CHEVROLET Cruze Wagon (2012-Present),0.5053502787379328
CHEVROLET,CHEVROLET Cruze Wagon (2012-Present),0.5053644345034878
CITROEN,CITROEN C3 (2019-Present),0.5321433271524945
CITROEN,CITROEN C3 (2019-Present),0.5435161760973644
CITROEN,CITROEN C3 (2019-Present),0.5369480864573428
CITROEN,CITROEN C3 (2019-Present),0.550903810224703
CITROEN,CITROEN Berlingo (2018-Present),0.4464602419086547
CITROEN,CITROEN Berlingo (2018-Present),0.4161765529717598
CITROEN,CITROEN Berlingo (2018-Present),0.43500417213668213
CITROEN,2016 Citroen C4 Picasso,0.5676703983733468
CITROEN,2016 Citroen C4 Picasso,0.5715986697559426
CITROEN,2016 Citroen C4 Picasso,0.5684819195577218
CITROEN,2016 Citroen C4 Picasso,0.5356136924103085
CITROEN,2016 Citroen C4 Picasso,0.5427170910086329
CITROEN,2016 Citroen C4 Picasso,0.5472942088612441
CITROEN,2016 Citroen C4 Picasso,0.5471767459465541
CITROEN,2016 Citroen C4 Picasso,0.5190991731133868
CITROEN,2016 Citroen C4 Picasso,0.5122205520202101
CITROEN,CITROEN Grand C4 Picasso (2016-Present),0.5202034705516332
CITROEN,CITROEN Grand C4 Picasso (2016-Present),0.5241829972298219
CITROEN,CITROEN Grand C4 Picasso (2016-Present),0.48978705193371297
CITROEN,CITROEN Grand C4 Picasso (2016-Present),0.5074344725520956
CITROEN,CITROEN Grand C4 Picasso (2016-Present),0.5020203274640523
CITROEN,CITROEN Grand C4 Picasso (2016-Present),0.5095738567995675
CITROEN,CITROEN Grand C4 Picasso (2016-Present),0.4684053657966887
CITROEN,CITROEN Grand C4 Picasso (2016-Present),0.4642553974746246
CITROEN,CITROEN C1 5 Doors (2014-Present),0.437251432995268
CITROEN,CITROEN C1 5 Doors (2014-Present),0.4355292684497859
CITROEN,CITROEN C1 5 Doors (2014-Present),0.4419105327565352
CITROEN,CITROEN C5 Tourer (2010-Present),0.4221350729589513
CITROEN,CITROEN C5 Tourer (2010-Present),0.420694424608835
CITROEN,CITROEN C5 Tourer (2010-Present),0.4564311437369163
CITROEN,CITROEN C5 Tourer (2010-Present),0.4646242931023196
CITROEN,CITROEN C5 Tourer (2010-Present),0.4710286612576683
CITROEN,CITROEN C5 Tourer (2010-Present),0.46745950669097885
CITROEN,CITROEN C5 Tourer (2010-Present),0.4031047524979751
CITROEN,CITROEN C5 Tourer (2010-Present),0.41955119034810684
CITROEN,CITROEN C5 Tourer (2010-Present),0.38941153539904216
CITROEN,CITROEN C5 Tourer (2010-Present),0.23410417426816993
CITROEN,CITROEN C5 Tourer (2010-Present),-0.004457559898726081
CITROEN,CITROEN DS5 (2011-Present),0.5296891491671343
CITROEN,CITROEN DS5 (2011-Present),0.4607552723965625
CITROEN,CITROEN DS5 (2011-Present),0.5375490218868805
CITROEN,CITROEN DS5 (2011-Present),0.5563296985221737
CITROEN,CITROEN DS5 (2011-Present),0.4950160945895845
CITROEN,CITROEN DS5 (2011-Present),0.48697992233580595
CITROEN,CITROEN DS5 (2011-Present),0.4499120745328852
CITROEN,CITROEN C5 X (2021-Present),0.5287184079496964
CITROEN,2013 Citroen C-Elysee,0.5429378117994265
CITROEN,2013 Citroen C-Elysee,0.5588592204516708
CITROEN,2013 Citroen C-Elysee,0.569260154936418
CITROEN,2013 Citroen C-Elysee,0.5836959608919151
CITROEN,CITROEN DS4 (2010-Present),0.5397496178557709
CITROEN,CITROEN DS4 (2010-Present),0.5213670884449955
CITROEN,CITROEN DS4 (2010-Present),0.48081683355078747
CITROEN,CITROEN DS4 (2010-Present),0.5700449964718725
CITROEN,CITROEN DS4 (2010-Present),0.5677698234447202
CITROEN,CITROEN DS4 (2010-Present),0.5686352470648494
CITROEN,CITROEN DS4 (2010-Present),0.5512615244352319
CITROEN,CITROEN DS4 (2010-Present),0.5759917930406403
CITROEN,CITROEN DS4 (2010-Present),0.522274323233293
CITROEN,CITROEN DS4 (2010-Present),0.5235126219759164
CITROEN,CITROEN DS4 (2010-Present),0.5411846795301551
CITROEN,2018 Citroen C5 Aircross,0.49704286113330115
CITROEN,2018 Citroen C5 Aircross,0.4353304553404744
CITROEN,2018 Citroen C5 Aircross,0.48353282815126936
CITROEN,2018 Citroen C5 Aircross,0.4826256655922684
CITROEN,2018 Citroen C5 Aircross,0.40024041105983155
CITROEN,CITROEN C5 Crosstourer (2014-Present),0.45721894578639655
CITROEN,CITROEN C5 Crosstourer (2014-Present),0.46636556714527017
CITROEN,CITROEN C5 Crosstourer (2014-Present),0.38227109231313644
CITROEN,CITROEN C5 Crosstourer (2014-Present),0.4113262089536765
CITROEN,CITROEN C5 Crosstourer (2014-Present),0.394145930900189
CUPRA,CUPRA Formentor (2020-Present),0.067763775718617
DACIA,2023 Dacia Jogger,0.498811933486182
DACIA,2023 Dacia Jogger,0.49389807850495143
DACIA,2023 Dacia Jogger,0.49412184081063726
DACIA,2023 Dacia Jogger,0.4944886973820366
DACIA,DACIA Logan MCV Stepway (2017-Present),0.5670190361987271
DACIA,DACIA Logan MCV Stepway (2017-Present),0.5668795301895295
DACIA,DACIA Logan MCV Stepway (2017-Present),0.5587649311573564
DACIA,DACIA Logan MCV Stepway (2017-Present),0.5606931428135781
DACIA,DACIA Lodgy (2012-Present),0.4768371407967184
DACIA,DACIA Lodgy (2012-Present),0.45433204418057455
DACIA,DACIA Lodgy (2012-Present),0.4692837666238134
DACIA,DACIA Lodgy (2012-Present),0.47193630193731445
DAIHATSU,DAIHATSU Cuore (2007-Present),0.40650585788092564
DAIHATSU,DAIHATSU Cuore (2007-Present),0.4115327779885539
DATSUN,DATSUN Mi-Do (2014-Present),0.4943230946476599
DATSUN,DATSUN Mi-Do (2014-Present),0.5176538460013422
DATSUN,DATSUN Mi-Do (2014-Present),0.5129136493179082
DATSUN,DATSUN on-Do (2014-Present),0.5112197377625237
DATSUN,DATSUN on-Do (2014-Present),0.54344036134296
DATSUN,DATSUN on-Do (2014-Present),0.5249191808693595
DODGE,DODGE Challenger SRT (2015-Present),0.3715339513577283
DODGE,DODGE Challenger SRT (2015-Present),0.37656577670364794
DODGE,DODGE Challenger SRT (2015-Present),0.3652344349862849
DODGE,DODGE Challenger SRT (2015-Present),0.36656587399011825
DS AUTOMOBILES,2018 Citroen DS 3 Crossback,0.5747300057771022
DS AUTOMOBILES,2018 Citroen DS 3 Crossback,0.566462839102064
DS AUTOMOBILES,2018 Citroen DS 3 Crossback,0.5459130047995399
DS AUTOMOBILES,2018 Citroen DS 3 Crossback,0.555025071378344
DS AUTOMOBILES,2018 Citroen DS 3 Crossback,0.567861633305511
DS AUTOMOBILES,2018 Citroen DS 3 Crossback,0.5634073963171197
DS AUTOMOBILES,DS AUTOMOBILES DS 5 (2016-Present),0.5506544429921787
DS AUTOMOBILES,DS AUTOMOBILES DS 5 (2016-Present),0.47306562568909744
DS AUTOMOBILES,DS AUTOMOBILES DS 5 (2016-Present),0.5511427132375666
DS AUTOMOBILES,DS AUTOMOBILES DS 5 (2016-Present),0.5431532565842543
DS AUTOMOBILES,DS AUTOMOBILES DS 5 (2016-Present),0.5121039314138024
DS AUTOMOBILES,DS AUTOMOBILES DS 5 (2016-Present),0.47103648363135525
DS AUTOMOBILES,DS AUTOMOBILES DS 5 (2016-Present),0.48087705831680794
DS AUTOMOBILES,DS AUTOMOBILES DS 4 (2021-Present),0.5096507131798697
DS AUTOMOBILES,DS AUTOMOBILES DS 4 (2021-Present),0.47298535628877614
DS AUTOMOBILES,DS AUTOMOBILES DS 4 (2021-Present),0.5848689714042162
FIAT,Fiat 500C Abarth,0.4152765498561538
FIAT,FIAT 500 X (2018-Present),0.49065808250642057
FIAT,FIAT 500 X (2018-Present),0.4639177319204131
FIAT,FIAT 500 X (2018-Present),0.48367558101926306
FIAT,FIAT 500 X (2018-Present),0.4870623036829742
FIAT,FIAT 500 X (2018-Present),0.4717116985107317
FIAT,FIAT 500 X (2018-Present),0.4717116985107317
FIAT,FIAT Doblo (2015-Present),0.38498840267815093
FIAT,FIAT Doblo (2015-Present),0.38866256199873367
FIAT,FIAT Doblo (2015-Present),0.39094331434410645
FIAT,FIAT Doblo (2015-Present),0.39091265655815477
FIAT,FIAT Doblo (2015-Present),0.3909298285905048
FIAT,FIAT Doblo (2015-Present),0.3645815937143911
FIAT,FIAT Doblo (2015-Present),0.37091492145772337
FIAT,FIAT Panda (2011-Present),0.464726159760353
FIAT,FIAT Panda (2011-Present),0.4569223529343839
FIAT,FIAT Panda (2011-Present),0.46250887862136075
FIAT,FIAT Tipo 5 Doors (2016-Present),0.4929945811174477
FIAT,FIAT Tipo 5 Doors (2016-Present),0.4788280723948941
FIAT,FIAT 124 Spider (2016-Present),0.4094829855118936
FIAT,FIAT 124 Spider (2016-Present),0.39850214566334147
FIAT,2013 Fiat 500L Trekking,0.5581888549010329
FIAT,2013 Fiat 500L Trekking,0.5129744860063864
FIAT,2013 Fiat 500L Trekking,0.5420194679574971
FIAT,2013 Fiat 500L Trekking,0.5531371956158837
FIAT,2013 Fiat 500L Trekking,0.5594663974206987
FIAT,2013 Fiat 500L Trekking,0.5594663974206987
FIAT,2013 Fiat 500L Trekking,0.5545744881560691
FIAT,2013 Fiat 500L Trekking,0.5216323362800804
FIAT,2014 Fiat Panda Cross,0.46580496337508787
FIAT,2014 Fiat Panda Cross,0.4577665561448668
FIAT,FIAT 500L (2017-Present),0.5685704175343799
FIAT,FIAT 500L (2017-Present),0.534906437565509
FIAT,FIAT 500L (2017-Present),0.549643690008
FIAT,FIAT 500L (2017-Present),0.5781160489923406
FIAT,FIAT 500L (2017-Present),0.5597211030395886
FIAT,FIAT Tipo / Egea (2015-Present),0.5776841172775683
FIAT,FIAT Tipo / Egea (2015-Present),0.5755929730726024
FIAT,FIAT Tipo / Egea (2015-Present),0.5808455547025861
FIAT,FIAT Tipo Station Wagon (2016-Present),0.5889030410366534
FIAT,FIAT Tipo Station Wagon (2016-Present),0.5624630708786504
FIAT,FIAT Tipo Station Wagon (2016-Present),0.5522971045577884
FIAT,FIAT Tipo Station Wagon (2016-Present),0.5349705446621867
FIAT,FIAT 500L Living (2013-Present),0.5411410340430722
FIAT,FIAT 500L Living (2013-Present),0.5283268155632119
FIAT,FIAT 500L Living (2013-Present),0.5297289171860238
FIAT,FIAT 500L Living (2013-Present),0.5332659784441447
FORD,FORD Focus Active Wagon (2021-Present),0.1960780368974241
FORD,FORD Focus Active Wagon (2021-Present),0.19506400445989455
FORD,FORD Focus ST (2021-Present),0.23881281851376115
FORD,FORD Focus ST (2021-Present),0.23624245538963637
FORD,FORD Focus (2021-Present),0.5868080716756559
FORD,FORD Focus (2021-Present),0.5891372109516205
FORD,FORD Mustang Shelby GT350 (2015-Present),0.31126668869427593
FORD,FORD Kuga (2019-Present),0.36288056587342354
FORD,FORD Kuga (2019-Present),0.40461785619031193
FORD,FORD Kuga (2019-Present),0.3869920717190843
FORD,FORD Kuga (2019-Present),0.4108877033778573
FORD,FORD Kuga (2019-Present),0.4127147503093057
FORD,FORD Kuga (2019-Present),0.34417211605141895
FORD,FORD Kuga (2019-Present),0.3234341303076237
FORD,FORD Kuga (2019-Present),0.3459905954117275
FORD,FORD Kuga (2019-Present),0.3139748469489852
FORD,FORD Fusion (2018-Present),0.2474167453144558
FORD,FORD Fusion (2018-Present),0.3108844370415472
FORD,FORD EcoSport (2017-Present),0.5085699078388153
FORD,FORD EcoSport (2017-Present),0.5502994982871117
FORD,FORD EcoSport (2017-Present),0.5500667934570187
FORD,FORD EcoSport (2017-Present),0.5536463279378597
FORD,FORD EcoSport (2017-Present),0.5423681209762334
FORD,FORD EcoSport (2017-Present),0.5267588144475738
FORD,FORD Fiesta 3 doors (2017-Present),0.5496523869102798
FORD,FORD Fiesta 3 doors (2017-Present),0.5486907361960807
FORD,FORD Fiesta 3 doors (2017-Present),0.5450173076259786
FORD,FORD Fiesta 3 doors (2017-Present),0.5370067182687072
FORD,FORD Fiesta 3 doors (2017-Present),0.5208891923522087
FORD,FORD Fiesta 3 doors (2017-Present),0.5339223665734584
FORD,FORD Fiesta 3 doors (2017-Present),0.5203758794637238
FORD,FORD Fiesta 3 doors (2017-Present),0.53321623514866
FORD,FORD Fiesta 3 doors (2017-Present),0.5274840685724145
FORD,FORD Fiesta 3 doors (2017-Present),0.5174211229237862
FORD,FORD Fiesta 3 doors (2017-Present),0.5236032134110941
FORD,FORD Puma (2019-Present),0.5763656306390472
FORD,FORD Puma (2019-Present),0.5809247054034985
FORD,FORD Puma (2019-Present),0.5618033085688847
FORD,FORD Puma (2019-Present),0.5737474266320732
FORD,FORD Puma (2019-Present),0.5668682941783679
FORD,2021 Ford Puma ST,0.4861886769635572
FORD,2021 Ford Puma ST,0.5054932090281752
GENESIS,GENESIS G70 (2021-Present),0.1966947598378184
GENESIS,GENESIS G70 (2021-Present),0.34785880314390555
GENESIS,GENESIS G70 (2021-Present),0.22213368180720397
GENESIS,GENESIS G70 Shooting Brake (2021-Present),0.35604942686337554
GENESIS,GENESIS G70 Shooting Brake (2021-Present),0.217214078590868
GENESIS,GENESIS G70 Shooting Brake (2021-Present),0.21767033050168302
GENESIS,GENESIS G70 Shooting Brake (2021-Present),0.2494870295904476
GENESIS,GENESIS G70 Shooting Brake (2021-Present),0.26261196757665256
HOLDEN,HOLDEN Cruze (2008-Present),0.5624839825393699
HOLDEN,HOLDEN Cruze (2008-Present),0.565729307222365
HOLDEN,HOLDEN Cruze (2008-Present),0.5575146467785902
HOLDEN,HOLDEN Cruze (2008-Present),0.5414483701351779
HOLDEN,HOLDEN Cruze (2008-Present),0.5310645029006862
HOLDEN,HOLDEN Cruze (2008-Present),0.5360970333598992
HONDA,HONDA HR-V (2022-Present),0.5498727764212393
HONDA,2023 Honda Civic eHEV,-0.10913262425961982
HONDA,2016 Honda NSX,0.22440910431507247
HYUNDAI,2019 Hyundai i10,0.45698953557370026
HYUNDAI,HYUNDAI i30 (2012-Present),0.5723026301927487
HYUNDAI,HYUNDAI i30 (2012-Present),0.5742947506780296
HYUNDAI,HYUNDAI i30 (2012-Present),0.5826866415788541
HYUNDAI,HYUNDAI i30 (2012-Present),0.5879649044020993
HYUNDAI,HYUNDAI i30 (2012-Present),0.5792090915380781
HYUNDAI,HYUNDAI i30 (2012-Present),0.5668569162656242
HYUNDAI,HYUNDAI i30 (2012-Present),0.5789449925422107
HYUNDAI,HYUNDAI i30 (2012-Present),0.5879823361705411
HYUNDAI,HYUNDAI i30 (2012-Present),0.5809401017126387
HYUNDAI,HYUNDAI i30 (2012-Present),0.585843521364605
HYUNDAI,HYUNDAI i30 (2012-Present),0.5694754946349828
HYUNDAI,HYUNDAI Ioniq (2019-Present),0.5488119880667548
HYUNDAI,HYUNDAI i40 Wagon (2018-Present),0.481057060646363
HYUNDAI,HYUNDAI i40 Wagon (2018-Present),0.48628717642789865
HYUNDAI,HYUNDAI i40 Wagon (2018-Present),0.47001006789347954
